MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.07156236244350543,0.370294580982567,-0.264867918759204,-0.6784316851946617,-0.30118869505796875,0.4352386550536738,0.22710695122161953,0.31231302412800943,1.2326927340754197,0.7070287202935769,-0.5170325879028361,1.0393759138267544,0.8741292782908812,-0.45009198424430463,1.1234183761880594,1.1374449561804814,0.7460220192241571,0.6714243964826757,1.129966871678051,-0.2363520089293978,1.0831511651561982,0.5997710497194237,0.12031062838770466,-0.5685631594883263,1.1650786287870953,0.652122162885076,-0.24202941036561038,-0.2779980199933083,-0.9557908455425556,-0.43751521807817306,0.8963988512588086,0.26165472601596357,0.2972466524303085,-0.7943979779828669,1.247141642374547,-0.06389116520168359,0.5242082877746881,1.159553884031419,-0.2392917339146275,0.8405867457240529,1.2628624343951995,0.1947231071880451,-0.22323463291390813,0.7785714726055447,1.034476391645169,0.2275570261417223,-0.9275506030788603,-0.9703283465848573,0.5827459411799747,0.9977744469744053,0.3360102304264529,0.3331301826572984,0.39083624465013533,0.2592692196127195,0.2592692196127195,0.28947938995028366,-0.7772188298119399,0.2984647649799445,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,-1.6060135764015528,0.13721665251612283,-0.2435476154839362,-0.16588017410549,0.6489972704483894
-0.870615474752396,0.370294580982567,0.008674368187387468,-0.6784316851946617,-0.4974701400703735,0.6519739244579557,-2.3226007649738576,0.31231302412800943,-0.19009997058247755,-0.03811015628292015,2.195835329931806,0.13449182019315378,-0.42658391368002174,-0.45009198424430463,-0.8695507418443125,-0.8559131828291855,-0.7133329861213008,-0.6153449861699969,-0.6952570517476538,-0.2363520089293978,-0.7683514854974332,0.5997710497194237,0.12031062838770466,2.3408811332058437,0.6941582327022158,1.2964970702050453,-0.24202941036561038,-0.2779980199933083,-0.648213350521519,0.5968124992894217,0.8963988512588086,0.26165472601596357,0.2972466524303085,0.3630803004089351,-0.7962491616531341,-0.06389116520168359,-0.4456578557699133,-0.8106349461646366,4.175809272115823,0.8405867457240529,-0.7472831173152639,0.1947231071880451,-0.22323463291390813,-0.7621062148767271,-0.27549371280642243,0.2275570261417223,0.6754722069914655,0.6934545513551468,0.5827459411799747,-0.037069472607005355,0.3360102304264529,0.3331301826572984,-0.03658354497038192,0.2592692196127195,0.2592692196127195,0.28947938995028366,1.7622715054156362,-0.7491641276471028,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,-0.49578783229282763,-0.6180514768797631,-0.2435476154839362,-0.16588017410549,0.2843553849282097
0.07156236244350543,0.370294580982567,0.40114808424119264,1.091977692504555,-0.30118869505796875,0.4352386550536738,0.22710695122161953,0.31231302412800943,1.2326927340754197,0.7070287202935769,-0.5170325879028361,0.9723474624464877,0.8259547156252921,-0.45009198424430463,1.1234183761880594,1.1374449561804814,0.7460220192241571,0.44820929949190597,1.129966871678051,-0.2363520089293978,1.0831511651561982,0.5997710497194237,0.12031062838770466,0.40125160474306376,1.1650786287870953,0.13093657608215947,-0.24202941036561038,-0.2779980199933083,-0.30391018445319445,-0.2744684843059414,0.8963988512588086,0.26165472601596357,0.2972466524303085,-0.6119383478915484,1.2758543937191982,-0.06389116520168359,0.6887391514117187,1.159553884031419,-0.2392917339146275,0.8405867457240529,1.2628624343951995,0.1947231071880451,-0.22323463291390813,0.7785714726055447,-0.27549371280642243,0.2275570261417223,0.6754722069914655,0.6934545513551468,0.5827459411799747,0.9211193418202267,0.3360102304264529,0.3331301826572984,0.6822588284823062,0.2592692196127195,0.2592692196127195,0.28947938995028366,-0.7772188298119399,-0.027845873707168622,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,0.9845131598521394,0.13721665251612283,-0.2435476154839362,-0.16588017410549,0.8316618091880105
0.07156236244350543,0.370294580982567,1.117115287466619,1.091977692504555,-0.4974701400703735,2.4011645692089107,0.22710695122161953,0.31231302412800943,1.2326927340754197,1.4521675968700738,-0.5170325879028361,0.9388332367563543,0.7296055902941141,-0.45009198424430463,1.1234183761880594,1.1374449561804814,0.7460220192241571,1.6824574828526326,1.129966871678051,-0.2363520089293978,1.0831511651561982,0.5997710497194237,0.12031062838770466,1.3710663689744538,1.1650786287870953,0.5313018677625817,-0.24202941036561038,-0.2779980199933083,-0.17537033578768663,0.29874268911206064,0.8963988512588086,0.26165472601596357,0.2972466524303085,0.02952128914824334,1.7232947688400135,-0.06389116520168359,1.5806696227072004,1.159553884031419,-0.2392917339146275,0.8405867457240529,1.2628624343951995,1.4575313765758633,-0.22323463291390813,0.7785714726055447,1.6894614438709645,0.2275570261417223,0.6754722069914655,0.6934545513551468,0.5827459411799747,0.8827917892431374,0.3360102304264529,1.696881867910614,1.7896646470445554,0.2592692196127195,0.2592692196127195,0.28947938995028366,0.8589628626836796,0.6934723802327656,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,2.094738903960865,0.13721665251612283,-0.2435476154839362,-0.16588017410549,1.1262749064515445
-0.870615474752396,0.370294580982567,0.12379999156317033,-0.6784316851946617,-0.30118869505796875,0.9304626988942255,0.22710695122161953,0.31231302412800943,-0.19009997058247755,1.4521675968700738,-0.5170325879028361,1.0728901395168877,0.9704784036220591,-0.45009198424430463,1.1234183761880594,1.1374449561804814,2.432891162214482,0.6057728973677434,1.129966871678051,-0.2363520089293978,1.0831511651561982,1.7401194896794316,0.12031062838770466,1.3710663689744538,1.1650786287870953,2.222785999477501,-0.24202941036561038,-0.2779980199933083,-0.5724666539864877,1.6769971105304566,0.8963988512588086,0.26165472601596357,0.2972466524303085,1.5946828035253353,-0.7962491616531341,-0.06389116520168359,0.4895702112195238,1.159553884031419,-0.2392917339146275,0.8405867457240529,-0.7472831173152639,0.1947231071880451,-0.22323463291390813,0.7785714726055447,0.37949133941937324,0.2275570261417223,0.6754722069914655,1.2480488506684813,0.5827459411799747,1.0361019995514946,0.3360102304264529,0.3331301826572984,0.8182560342706526,0.2592692196127195,0.2592692196127195,0.28947938995028366,1.3958349805338048,0.22976778841423645,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,0.6144379118158977,-0.6180514768797631,-0.2435476154839362,-0.16588017410549,1.6663009483852493
0.07156236244350543,0.370294580982567,0.19468312331106968,1.091977692504555,-0.017452930577919083,0.23162229342028204,2.5147645465997734,0.31231302412800943,1.2326927340754197,0.7070287202935769,0.38725671804204465,0.03394914312275371,-0.5711076016767888,-0.45009198424430463,-0.5873084522545312,-0.49759501292769753,2.432891162214482,0.9602909925883777,-0.6952570517476538,-0.2363520089293978,-0.7683514854974332,0.5997710497194237,0.12031062838770466,0.40125160474306376,0.6941582327022158,1.0145830482525586,3.6088838800669736,0.012682606534328416,-0.8042974524724928,0.2019336909347981,0.8963988512588086,0.26165472601596357,0.2972466524303085,-0.07881411621847705,1.555803719329548,-0.06389116520168359,1.3468626059598412,1.159553884031419,-0.2392917339146275,0.8405867457240529,1.2628624343951995,0.1947231071880451,-0.22323463291390813,-0.7621062148767271,0.37949133941937324,0.2275570261417223,2.2784950170617915,0.6934545513551468,0.5827459411799747,-0.1520521303382732,0.3360102304264529,0.3331301826572984,0.07998548856248643,0.2592692196127195,0.2592692196127195,0.28947938995028366,1.2253993875655111,2.754381677204006,3.7384662274186944,-0.03331160651408054,-0.25308062042347534,2.4066721850117863,1.724663655924623,0.8924847819120089,-0.2435476154839362,-0.16588017410549,0.5395609045819117
-0.16398209685546994,-2.0961467046337945,-0.8190883783988199,-0.6784316851946617,-0.30118869505796875,-1.04139286147343,-3.5430564822586974,0.31231302412800943,-1.60065744175953,0.7070287202935769,-0.5170325879028361,-1.3736483358628473,-1.6791225429853356,-0.45009198424430463,0.07488119221640951,-0.9939189626006568,-0.7133329861213008,-0.6153449861699969,-0.6952570517476538,-0.2363520089293978,-1.2795820002930678,-0.540577390240584,0.12031062838770466,-0.5685631594883263,-1.1895233516373027,-1.0204097656733742,-0.24202941036561038,-0.2779980199933083,0.885083415702753,-0.19294511741982553,-0.1437096475445915,0.26165472601596357,-4.2838488144368005,-0.3211433124335095,1.0030832559450114,-0.06389116520168359,0.6627605939953455,-0.8106349461646366,-0.2392917339146275,0.8405867457240529,-0.7472831173152639,-1.0680851621997731,4.207634596134869,-0.7621062148767271,1.034476391645169,-1.4285524418897009,2.2784950170617915,0.6934545513551468,-1.2050349685041322,-1.7618093385760232,-0.7984573001370862,0.3331301826572984,0.0022727995405741903,0.2592692196127195,0.2592692196127195,0.28947938995028366,-0.01025866145461825,-0.7491641276471028,3.3245981646619547,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,-0.8658630803290694,0.13721665251612283,-0.2435476154839362,-1.4879319264370259,-0.5951250824543695
3.1336403333301845,0.370294580982567,-0.5098666627200642,-0.6784316851946617,-0.017452930577919083,-1.0535553685273098,-3.5430564822586974,-3.708691985954835,-3.044619560502714,-0.7832490328594172,0.38725671804204465,-1.1055345303417805,-1.6791225429853356,-0.45009198424430463,-0.8695507418443125,-0.8559131828291855,-0.7133329861213008,-0.6153449861699969,-0.6952570517476538,-0.2363520089293978,-1.2795820002930678,-0.540577390240584,0.12031062838770466,-0.5685631594883263,1.1650786287870953,0.995630845096089,-0.24202941036561038,-0.2779980199933083,-0.9787443899471105,-0.09358851402737185,0.8963988512588086,0.26165472601596357,0.2972466524303085,-0.1643420678237826,-0.7962491616531341,-0.06389116520168359,-0.8461606159390009,1.159553884031419,-0.2392917339146275,-1.035339381871363,-0.7472831173152639,-1.0680851621997731,4.207634596134869,-0.7621062148767271,-0.9304787650322182,0.2275570261417223,2.2784950170617915,0.6934545513551468,0.5827459411799747,-1.4551889179593087,0.3360102304264529,-1.030621502596017,-1.275129526257108,0.2592692196127195,0.2592692196127195,0.28947938995028366,-0.7772188298119399,-0.6804671510813949,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,-1.9760888244377948,0.13721665251612283,-0.2435476154839362,-0.16588017410549,-0.8477501595352469
-0.870615474752396,0.370294580982567,0.3892549413304713,-0.6784316851946617,-0.30118869505796875,-0.7465311408880236,0.22710695122161953,0.31231302412800943,-0.19009997058247755,-0.7832490328594172,-0.5170325879028361,-0.23416466239831316,-0.9565041030015007,2.0595926556113477,-0.5873084522545312,-0.49759501292769753,-0.7133329861213008,-0.6153449861699969,-0.6952570517476538,-0.2363520089293978,-0.7683514854974332,-0.540577390240584,0.12031062838770466,-0.5685631594883263,-0.24768255946754347,1.1259272417968182,-0.24202941036561038,-0.2779980199933083,-0.9925165165898435,0.031244141516993038,0.8963988512588086,0.26165472601596357,0.2972466524303085,-0.26982654147032614,-0.7962491616531341,-0.06389116520168359,-0.9262611679728184,1.159553884031419,-0.2392917339146275,-1.035339381871363,-0.7472831173152639,0.1947231071880451,-0.22323463291390813,-0.7621062148767271,-0.9304787650322182,0.2275570261417223,-0.9275506030788603,-0.9703283465848573,-1.2050349685041322,-0.4586725509549875,-0.7984573001370862,-1.030621502596017,-0.405718817824465,0.2592692196127195,0.2592692196127195,0.28947938995028366,-0.7772188298119399,-0.7491641276471028,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,-1.6060135764015528,0.13721665251612283,-0.2435476154839362,-0.16588017410549,-0.6032339922935301
0.07156236244350543,0.370294580982567,0.5614676506777168,1.091977692504555,-0.30118869505796875,2.341971340829307,0.22710695122161953,0.31231302412800943,1.2326927340754197,2.197306473446571,-0.5170325879028361,1.1064043652070212,1.018652966287648,2.0595926556113477,-1.173051174794139,-0.9939189626006568,2.432891162214482,1.262287888517066,2.9551907951037557,-0.2363520089293978,1.0831511651561982,1.7401194896794316,0.12031062838770466,-0.5685631594883263,1.1650786287870953,1.3438775780962195,-0.24202941036561038,-0.2779980199933083,-0.8938162756502572,0.37517084556779423,0.8963988512588086,0.26165472601596357,0.2972466524303085,0.13500576279478688,1.936247674646177,-0.06389116520168359,1.8534444755791195,1.159553884031419,-0.2392917339146275,2.7165128733194686,-0.7472831173152639,1.4575313765758633,-0.22323463291390813,2.3192491600878165,2.9994315483225558,0.2275570261417223,2.2784950170617915,1.2480488506684813,1.748297804568892,1.0744295521285838,1.470477760989992,1.696881867910614,1.3039603406576041,0.2592692196127195,0.2592692196127195,0.28947938995028366,0.47548277850501874,-0.3885050006771357,-0.36422587295246284,-0.03331160651408054,-0.25308062042347534,-0.14434825356241915,0.24436266377965588,-1.3733196062756492,3.2114523697204476,3.1129062655284194,1.973132893701175
