MSSubClass,MSZoning,LotArea,LotShape,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.1325471853711343,0.3343166777447428,-0.20487279892766613,-0.6772459941679476,-0.2598495333188612,0.5124128226407363,0.23717698701222614,0.28621343456289383,1.2746395087086098,0.7265957593694351,-0.516171819111891,0.9805703209652618,0.8399050684388933,-0.39084915562553174,1.1077553448826178,1.1300290473513268,0.6728328645090855,0.8578229539864537,1.1288510360035733,-0.23353523461759526,1.0041092834688303,0.5823856251577741,0.13604568488557225,-0.5426104755422102,1.1670455589435127,0.7476476069164206,-0.18949877647263258,-0.2460595172242448,-1.0031840440053552,-0.3949729026759635,0.8514250933567583,0.2454472442514655,0.29758714012829934,-0.7553374942168452,1.3044710370219905,-0.06088911379453921,0.6530660957921387,1.2314467076533295,0.8454435374977736,1.321264369445133,0.27438187614545534,-0.1654175372752266,0.7840754033987812,1.1983711705683835,0.21911337479464935,-0.9043181538454899,-0.9321758336951272,0.5915997439820854,0.9424420745910125,0.30640396248629714,0.3467781216635003,0.4247172476723689,0.24898869367959334,0.24898869367959334,0.2709131590466782,-0.8044327850711501,0.3670788499123897,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,-1.5975475881937473,0.13235865206020447,-0.237095960052037,-0.12829717807987856,0.7089005756897282
0.1325471853711343,0.3343166777447428,0.5370987013872031,1.1089903154500145,-0.2598495333188612,0.5124128226407363,0.23717698701222614,0.28621343456289383,1.2746395087086098,0.7265957593694351,-0.516171819111891,0.911352048668025,0.7920698359187553,-0.39084915562553174,1.1077553448826178,1.1300290473513268,0.6728328645090855,0.6000974189001064,1.1288510360035733,-0.23353523461759526,1.0041092834688303,0.5823856251577741,0.13604568488557225,0.45469623473136417,1.1670455589435127,0.20173744346866596,-0.18949877647263258,-0.2460595172242448,-0.3438570209622637,-0.22590091238413834,0.8514250933567583,0.2454472442514655,0.29758714012829934,-0.5632362327256182,1.3338644543201132,-0.06088911379453921,0.8299275479655106,1.2314467076533295,0.8454435374977736,1.321264369445133,0.27438187614545534,-0.1654175372752266,0.7840754033987812,-0.20794872370263418,0.21911337479464935,0.7783196809111095,0.7431998128949225,0.5915997439820854,0.8646304930685895,0.30640396248629714,0.3467781216635003,0.7278780349623291,0.24898869367959334,0.24898869367959334,0.2709131590466782,-0.8044327850711501,0.011305929184517565,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,1.024205509319769,0.13235865206020447,-0.237095960052037,-0.12829717807987856,0.8971514278304975
0.1325471853711343,0.3343166777447428,1.3347180642256875,1.1089903154500145,-0.5450198299835007,2.272296530130061,0.23717698701222614,0.28621343456289383,1.2746395087086098,1.4810824976910433,-0.516171819111891,0.8767429125194067,0.6963993708784794,-0.39084915562553174,1.1077553448826178,1.1300290473513268,0.6728328645090855,2.025168024671674,1.1288510360035733,-0.23353523461759526,1.0041092834688303,0.5823856251577741,0.13604568488557225,1.4520029450049385,1.1670455589435127,0.6210957053898957,-0.18949877647263258,-0.2460595172242448,-0.21384887557348511,0.36849280348555963,0.8514250933567583,0.2454472442514655,0.29758714012829934,0.11211976470447678,1.7919118738825268,-0.06088911379453921,1.7887027886948426,1.2314467076533295,0.8454435374977736,1.321264369445133,1.6795900282496075,-0.1654175372752266,0.7840754033987812,1.9015311177038923,0.21911337479464935,0.7783196809111095,0.7431998128949225,0.5915997439820854,0.8257247023073779,0.30640396248629714,1.7485057781960398,1.8798890266641777,0.24898869367959334,0.24898869367959334,0.2709131590466782,0.9933331072037475,0.7977513328987612,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,2.147813979682705,0.13235865206020447,-0.237095960052037,-0.12829717807987856,1.2007744900535855
-0.8653995091269688,0.3343166777447428,0.22812056947036824,-0.6772459941679476,-0.2598495333188612,1.002011239825768,0.23717698701222614,0.28621343456289383,-0.2276595184527738,1.4810824976910433,-0.516171819111891,1.0151794571138801,0.9355755334791693,-0.39084915562553174,1.1077553448826178,1.1300290473513268,2.4320001420628627,0.782021326019881,1.1288510360035733,-0.23353523461759526,1.0041092834688303,1.7056339515589658,0.13604568488557225,1.4520029450049385,1.1670455589435127,2.392822326761245,-0.18949877647263258,-0.2460595172242448,-0.6154811818638191,1.7976794714211446,0.8514250933567583,0.2454472442514655,0.29758714012829934,1.7599883984339084,-0.7873604940277488,-0.06088911379453921,0.6158321058609025,1.2314467076533295,0.8454435374977736,-0.7561334096377512,0.27438187614545534,-0.1654175372752266,0.7840754033987812,0.49521122343287466,0.21911337479464935,0.7783196809111095,1.3016583617582724,0.5915997439820854,0.981347865352224,0.30640396248629714,0.3467781216635003,0.8693530690309772,0.24898869367959334,0.24898869367959334,0.2709131590466782,1.5832250406064483,0.2921792876538903,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,0.6496693525321239,-0.6103986773204516,-0.237095960052037,-0.12829717807987856,1.7573158049342934
-0.11693948825339147,-2.1131510985045656,-0.8222990831182537,-0.6772459941679476,-0.2598495333188612,-1.2173098302208796,-4.088085803327307,0.28621343456289383,-1.689313437978196,0.7265957593694351,-0.516171819111891,-1.5112874817352595,-1.6953622551284209,-0.39084915562553174,-0.09754610212590878,-0.8482572801173272,-0.6959885962881242,-0.6278889541583721,-0.7436927422727944,-0.23353523461759526,-1.4196687146435119,-0.5408627012434175,0.13604568488557225,-0.5426104755422102,-1.1464325783834433,-1.0042277357841012,-0.18949877647263258,-0.2460595172242448,0.8587183238839384,-0.14136491723822572,-0.20039396225375675,0.2454472442514655,-4.274564794367173,-0.2570748472239751,1.0546269899879468,-0.06088911379453921,0.8020020555170835,-0.8112832869602911,0.8454435374977736,-0.7561334096377512,-1.130826275958697,5.651765856903561,-0.8005980651562268,1.1983711705683835,-1.630203508472198,2.4609575156677086,0.7431998128949225,-1.209380084996482,-1.8587748602162162,-0.831822024918786,0.3467781216635003,0.020502864619088675,0.24898869367959334,0.24898869367959334,0.2709131590466782,0.038269976932708116,-0.7751394745297261,4.364797778031578,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,-0.848475274618457,0.13235865206020447,-0.237095960052037,-1.6665191310565397,-0.5732699797850453
-0.8653995091269688,0.3343166777447428,0.5238492103101519,-0.6772459941679476,-0.2598495333188612,-0.7437178000602804,0.23717698701222614,0.28621343456289383,-0.2276595184527738,-0.7823777172737812,-0.516171819111891,-0.3345768526822356,-0.9778337673263507,2.1073468137272466,-0.5691201245894121,-0.4368811311710545,-0.6959885962881242,-0.6278889541583721,-0.7436927422727944,-0.23353523461759526,-0.8308338793834636,-0.5408627012434175,0.13604568488557225,-0.5426104755422102,-0.22104132345266084,1.2439295736871068,-0.18949877647263258,-0.2460595172242448,-1.040329228402149,0.09110906941303393,0.8514250933567583,0.2454472442514655,0.29758714012829934,-0.20304636742956753,-0.7873604940277488,-0.06088911379453921,-0.9061072325783769,1.2314467076533295,-1.0893567489667626,-0.7561334096377512,0.27438187614545534,-0.1654175372752266,-0.8005980651562268,-0.911108670838143,0.21911337479464935,-0.9043181538454899,-0.9321758336951272,-1.209380084996482,-0.5359779743350248,-0.831822024918786,-1.0549495348690392,-0.4039222375868556,0.24898869367959334,0.24898869367959334,0.2709131590466782,-0.8044327850711501,-0.7751394745297261,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,-1.5975475881937473,0.13235865206020447,-0.237095960052037,-0.12829717807987856,-0.5816268792559964
0.1325471853711343,0.3343166777447428,0.7157018411058537,1.1089903154500145,-0.2598495333188612,2.0981190099967244,0.23717698701222614,0.28621343456289383,1.2746395087086098,2.2355692360126516,-0.516171819111891,1.0497885932624984,0.9834107659993073,2.1073468137272466,-1.0598144194620842,-0.8482572801173272,2.4320001420628627,1.5400376056856084,3.001394814279941,-0.23353523461759526,1.0041092834688303,1.7056339515589658,0.13604568488557225,-0.5426104755422102,1.1670455589435127,1.4722192784016224,-0.18949877647263258,-0.2460595172242448,-0.9405015453357656,0.4477452989348527,0.8514250933567583,0.2454472442514655,0.29758714012829934,0.22317830650409237,2.0099130521769375,-0.06088911379453921,2.0819204594033276,1.2314467076533295,2.78024382396231,-0.7561334096377512,1.6795900282496075,-0.1654175372752266,2.3687488719537892,3.30785101197491,0.21911337479464935,2.4609575156677086,1.3016583617582724,1.5836448035821793,1.0202536561134354,1.4446299498913804,1.7485057781960398,1.3746210478475775,0.24898869367959334,0.24898869367959334,0.2709131590466782,0.5719817262018183,-0.38191677267260427,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,0.2751331957444787,-1.3531560067011077,3.0173446567352156,2.849158975470685,2.0735313964677373
-0.8653995091269688,0.3343166777447428,0.9923512147946835,2.8952266250679766,-0.2598495333188612,-0.7437178000602804,0.23717698701222614,0.28621343456289383,-0.2276595184527738,-0.7823777172737812,0.5055191174041409,-0.43840426112809067,-1.1213394648867647,2.1073468137272466,-0.5691201245894121,-0.6414583510904646,-0.6959885962881242,-0.6278889541583721,-0.7436927422727944,-0.23353523461759526,-0.8308338793834636,-0.5408627012434175,0.13604568488557225,-0.5426104755422102,0.7043499314781215,0.824571311765877,-0.18949877647263258,-0.2460595172242448,-0.9451446933853648,-0.2470349111706165,-1.2522130178642719,0.2454472442514655,0.29758714012829934,-0.5872488904120216,-0.7873604940277488,-0.06088911379453921,-1.2039791520282663,1.2314467076533295,-1.0893567489667626,-0.7561334096377512,-1.130826275958697,-0.1654175372752266,-0.8005980651562268,-1.6142686179736518,0.21911337479464935,-0.9043181538454899,-0.9321758336951272,-1.209380084996482,-0.6526953466186594,-0.831822024918786,-1.0549495348690392,-0.5656079908081677,0.24898869367959334,0.24898869367959334,0.2709131590466782,0.5064381780459627,-0.7751394745297261,-0.3419828993871601,-0.03078745359035396,6.016474698321062,-0.14600892099303803,1.024205509319769,0.13235865206020447,-0.237095960052037,-0.12829717807987856,-0.29403747643415945
-0.8653995091269688,0.3343166777447428,0.37863478810567025,1.1089903154500145,-0.2598495333188612,0.5124128226407363,0.23717698701222614,0.28621343456289383,-0.2276595184527738,0.7265957593694351,-0.516171819111891,1.084397729411117,1.0312459985194453,-0.39084915562553174,1.1077553448826178,1.1300290473513268,2.4320001420628627,1.691640861618754,1.1288510360035733,-0.23353523461759526,1.0041092834688303,0.5823856251577741,0.13604568488557225,1.4520029450049385,-1.1464325783834433,-1.0042277357841012,-0.18949877647263258,-0.2460595172242448,2.1170114453253315,1.290463500545669,0.8514250933567583,0.2454472442514655,0.29758714012829934,1.159671956273824,-0.7873604940277488,-0.06088911379453921,0.15040723172045015,-0.8112832869602911,0.8454435374977736,-0.7561334096377512,0.27438187614545534,-0.1654175372752266,0.7840754033987812,0.49521122343287466,0.21911337479464935,0.7783196809111095,1.3016583617582724,0.5915997439820854,1.059159446874647,0.30640396248629714,1.7485057781960398,1.9000997458168418,0.24898869367959334,0.24898869367959334,0.2709131590466782,0.6937054584912645,-0.15721808589710606,-0.3419828993871601,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,0.6496693525321239,-0.6103986773204516,3.0173446567352156,2.849158975470685,1.50302066348441
-0.8653995091269688,0.3343166777447428,0.4496520602786649,1.1089903154500145,-0.15155999416714588,-0.6644680430476745,0.23717698701222614,0.28621343456289383,-0.2276595184527738,-0.027890978952173063,-0.516171819111891,-0.5076225334253274,-1.2170099299270407,2.1073468137272466,-0.7638917250974548,-0.7677150567482373,0.6728328645090855,0.9791055587329701,-0.7436927422727944,-0.23353523461759526,-0.8308338793834636,-0.5408627012434175,0.13604568488557225,-0.5426104755422102,0.24165430401273036,0.8146456724304633,-0.18949877647263258,-0.2460595172242448,-0.14420165482949657,0.6538017871030147,-1.2522130178642719,0.2454472442514655,0.29758714012829934,0.43629064347092233,-0.7873604940277488,-0.06088911379453921,-0.41042974161879503,1.2314467076533295,-1.0893567489667626,1.321264369445133,-1.130826275958697,-0.1654175372752266,-0.8005980651562268,-0.911108670838143,0.21911337479464935,0.7783196809111095,0.18474126403157262,0.5915997439820854,-0.7305069281410824,0.30640396248629714,-1.0549495348690392,-0.5656079908081677,0.24898869367959334,0.24898869367959334,0.2709131590466782,-0.8044327850711501,3.2132622157353667,3.6989605114699025,-0.03078745359035396,-0.20364112499982595,-0.14600892099303803,-0.4739391178308118,0.13235865206020447,-0.237095960052037,-0.12829717807987856,-0.05982937031862924
